a 0 0.258197295 0.286995926 0.444709695 0 0 0
a 1 0.160263991 0.125798989 -0.34236409 0 0 0
a 2 -0.162846188 -0.194666529 0.35909974 0 0 0
a 3 -0.278700127 0.288272643 -0.223207795 0 0 0
a 4 0.297788245 0.168725549 -0.146199227 0 0 0
a 5 -0.231469618 0.0493795974 0.513892607 0 0 0
a 6 0.319685202 0.142291725 0.0537067068 0 0 0
a 7 -0.423806307 -0.0686150133 -0.442528481 0 0 0
a 8 -0.237978223 0.268636526 0.0896132195 0 0 0
a 9 0.422859698 0.219131649 0.039541686 0 0 0
a 10 -0.232436493 -0.316772015 0.386766097 0 0 0
a 11 -0.285271418 0.331840051 0.242615081 0 0 0
a 12 -0.445964217 0.0218992363 -0.0751496674 0 0 0
a 13 -0.276697888 0.128376051 -0.216565109 0 0 0
a 14 -0.434767055 -0.106739209 0.215189676 0 0 0
a 15 -0.0662229364 -0.549728788 0.231436254 0 0 0
a 16 0.110779417 0.0947906137 -0.327666258 0 0 0
a 17 -0.0220673926 0.50309589 -0.185167801 0 0 0
a 18 0.359099637 -0.0672780039 0.0760726213 0 0 0
a 19 -0.149048608 -0.393643451 -0.0760827932 0 0 0
a 20 0.28306206 -0.0489820817 0.32715547 0 0 0
a 21 0.183767561 0.466091686 -0.352966691 0 0 0
a 22 0.08378896 -0.450619326 -0.23626195 0 0 0
a 23 0.00478307143 -0.0823782755 -0.327271503 0 0 0
a 24 0.0642820904 -0.169484685 -0.297987563 0 0 0
a 25 0.0888838975 -0.327866768 -0.407797971 0 0 0
a 26 -0.11081492 0.25713481 -0.333017773 0 0 0
a 27 0.0788891598 -0.254627069 0.400157248 0 0 0
a 28 -0.223423895 0.153103728 0.276974777 0 0 0
a 29 0.103942498 0.0685805163 -0.530759226 0 0 0
a 30 -0.471028119 -0.0392210701 0.294988415 0 0 0
a 31 -0.116536517 -0.151571128 0.583317431 0 0 0
a 32 0.0129594876 -0.217058908 -0.494888444 0 0 0
a 33 0.200754287 -0.0681942754 0.39365413 0 0 0
