a 0 0.145203319 0.240320984 0.478619864 0 0 0
a 1 0.012291121 0.211674953 -0.317114661 0 0 0
a 2 -0.264911697 -0.269222634 0.236538097 0 0 0
a 3 -0.384765621 0.169457924 -0.199046545 0 0 0
a 4 0.28445945 0.287000781 -0.18970966 0 0 0
a 5 -0.201671813 0.0410502056 0.580661051 0 0 0
a 6 0.350890921 0.0782271309 -0.0972782625 0 0 0
a 7 -0.294736121 0.180469752 -0.498622967 0 0 0
a 8 -0.304091012 0.26154884 0.113753441 0 0 0
a 9 0.454276438 0.306567638 0.112982605 0 0 0
a 10 -0.0662903925 -0.398677357 0.42314983 0 0 0
a 11 -0.345348379 0.353094618 0.28436313 0 0 0
a 12 -0.533345379 -0.0521645496 -0.140349146 0 0 0
a 13 -0.21459324 0.147858548 -0.157890481 0 0 0
a 14 -0.535452326 -0.13048775 0.164019028 0 0 0
a 15 -0.0520183146 -0.460707075 0.30029534 0 0 0
a 16 0.0740650919 0.200840827 -0.249024901 0 0 0
a 17 0.00107318776 0.548307409 -0.160901194 0 0 0
a 18 0.360443861 -0.0150997796 0.138497233 0 0 0
a 19 -0.147851113 -0.283593581 -0.0909240462 0 0 0
a 20 0.309297146 0.0304684607 0.426283818 0 0 0
a 21 0.20486609 0.395639601 -0.299634444 0 0 0
a 22 -0.00426913954 -0.363274261 -0.335529612 0 0 0
a 23 0.119098191 -0.155502961 -0.364352472 0 0 0
a 24 0.0846489718 -0.286193055 -0.406087798 0 0 0
a 25 -0.00541846247 -0.468260623 -0.351218802 0 0 0
a 26 -0.116638073 0.25022941 -0.263339163 0 0 0
a 27 0.0937558695 -0.406741763 0.359168474 0 0 0
a 28 -0.125239194 0.103381966 0.286232711 0 0 0
a 29 0.0610203281 0.161818107 -0.538954824 0 0 0
a 30 -0.372640264 -0.0900494939 0.111662418 0 0 0
a 31 -0.0479231122 -0.178771834 0.548345981 0 0 0
a 32 0.0246483623 -0.0631990813 -0.531671245 0 0 0
a 33 0.165232494 -0.124388916 0.430035666 0 0 0
a 34 -0.386244689 -0.324623651 0.239060113 0 0 0
a 35 -0.0600291585 0.217478754 0.418530635 0 0 0
a 36 0.298330535 -0.428540313 0.0193112052 0 0 0
